incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,perp_age_group,perp_sex,vic_age_group,vic_sex
293603065,09/19/2024,20:18:00,BROOKLYN,OUTSIDE,73,<18,M,<18,M
293592049,09/19/2024,12:56:00,STATEN ISLAND,OUTSIDE,120,<18,M,<18,M
293544709,09/18/2024,18:00:00,QUEENS,INSIDE,115,25-44,M,25-44,M
293492625,09/18/2024,7:15:00,BRONX,OUTSIDE,44,45-64,M,25-44,M
293526430,09/18/2024,12:40:00,BRONX,OUTSIDE,40,18-24,M,18-24,M
293423460,09/17/2024,4:10:00,MANHATTAN,OUTSIDE,14,25-44,M,25-44,M
293476198,09/17/2024,16:50:00,QUEENS,OUTSIDE,113,(null),(null),65+,M
293423460,09/17/2024,4:10:00,MANHATTAN,OUTSIDE,14,18-24,M,25-44,M
293476199,09/17/2024,15:10:00,QUEENS,OUTSIDE,113,18-24,F,18-24,M
293476197,09/17/2024,17:00:00,STATEN ISLAND,OUTSIDE,120,(null),(null),<18,M
293406441,09/16/2024,22:45:00,BRONX,OUTSIDE,44,(null),(null),18-24,M
293400273,09/16/2024,16:50:00,QUEENS,OUTSIDE,113,<18,M,65+,M
293400274,09/16/2024,5:37:00,MANHATTAN,OUTSIDE,34,25-44,M,25-44,M
293397549,09/16/2024,10:09:00,BRONX,OUTSIDE,48,(null),(null),25-44,M
293353850,09/15/2024,23:30:00,BROOKLYN,OUTSIDE,61,(null),(null),25-44,M
293335063,09/15/2024,1:22:00,QUEENS,OUTSIDE,101,(null),(null),18-24,M
293353849,09/15/2024,21:03:00,MANHATTAN,OUTSIDE,14,<18,M,<18,M
293353850,09/15/2024,23:30:00,BROOKLYN,OUTSIDE,61,(null),(null),25-44,F
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,25-44,M,25-44,M
293335061,09/14/2024,13:57:00,BROOKLYN,OUTSIDE,88,25-44,M,25-44,M
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,25-44,M,45-64,M
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,25-44,M,45-64,M
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,25-44,M,25-44,M
293281448,09/13/2024,23:30:00,BRONX,OUTSIDE,49,25-44,M,25-44,M
293335060,09/13/2024,21:55:00,BRONX,OUTSIDE,46,(null),(null),18-24,M
293285234,09/13/2024,23:57:00,BRONX,OUTSIDE,46,(null),(null),25-44,M
293332941,09/13/2024,19:10:00,QUEENS,OUTSIDE,115,(null),(null),18-24,M
293222241,09/12/2024,17:05:00,BRONX,OUTSIDE,40,(null),(null),25-44,M
293222746,09/12/2024,16:27:00,QUEENS,OUTSIDE,105,<18,M,<18,F
293186168,09/12/2024,4:07:00,MANHATTAN,OUTSIDE,18,18-24,M,25-44,M
293222746,09/12/2024,16:27:00,QUEENS,OUTSIDE,105,<18,M,65+,M
293148191,09/11/2024,7:26:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
293148192,09/11/2024,16:35:00,QUEENS,OUTSIDE,115,(null),(null),25-44,M
293107316,09/11/2024,1:47:00,MANHATTAN,OUTSIDE,30,(null),(null),25-44,M
293089094,09/10/2024,18:34:00,BROOKLYN,OUTSIDE,79,(null),(null),25-44,M
293081085,09/10/2024,23:00:00,BRONX,OUTSIDE,46,18-24,M,25-44,M
293089093,09/10/2024,19:54:00,MANHATTAN,OUTSIDE,20,(null),(null),18-24,M
293089095,09/10/2024,18:50:00,MANHATTAN,OUTSIDE,18,18-24,M,<18,M
293089095,09/10/2024,18:50:00,MANHATTAN,OUTSIDE,18,18-24,M,<18,M
293089093,09/10/2024,19:54:00,MANHATTAN,OUTSIDE,20,(null),(null),25-44,M
293039384,09/10/2024,0:58:00,BRONX,OUTSIDE,52,(null),(null),25-44,M
293017069,09/09/2024,7:45:00,BRONX,OUTSIDE,47,25-44,M,45-64,M
293023440,09/09/2024,22:45:00,MANHATTAN,INSIDE,5,<18,M,45-64,F
292992572,09/09/2024,0:17:00,BRONX,OUTSIDE,44,(null),(null),25-44,M
293023440,09/09/2024,22:45:00,MANHATTAN,INSIDE,5,18-24,M,45-64,F
292948001,09/08/2024,5:04:00,QUEENS,OUTSIDE,101,25-44,M,25-44,M
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,(null),(null),25-44,M
292957034,09/08/2024,14:30:00,MANHATTAN,OUTSIDE,23,18-24,M,18-24,M
292955427,09/08/2024,11:22:00,BRONX,INSIDE,49,(null),(null),18-24,M
292970273,09/08/2024,21:26:00,BROOKLYN,OUTSIDE,73,45-64,M,25-44,M
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,(null),(null),25-44,M
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,(null),(null),18-24,M
292955427,09/08/2024,11:22:00,BRONX,INSIDE,49,(null),(null),25-44,M
292970274,09/08/2024,20:48:00,BRONX,OUTSIDE,46,(null),(null),18-24,M
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,(null),(null),18-24,M
292948000,09/08/2024,4:42:00,BRONX,OUTSIDE,41,(null),(null),25-44,M
292955428,09/08/2024,14:50:00,BRONX,OUTSIDE,43,25-44,M,25-44,M
292955428,09/08/2024,14:50:00,BRONX,OUTSIDE,43,18-24,M,25-44,M
292945972,09/07/2024,19:38:00,MANHATTAN,INSIDE,28,18-24,M,45-64,M
292947997,09/07/2024,18:00:00,BRONX,INSIDE,43,25-44,M,18-24,F
292945972,09/07/2024,19:38:00,MANHATTAN,INSIDE,28,45-64,M,45-64,M
292945972,09/07/2024,19:38:00,MANHATTAN,INSIDE,28,18-24,M,45-64,M
292945971,09/07/2024,11:00:00,BROOKLYN,INSIDE,73,(null),(null),25-44,F
292947997,09/07/2024,18:00:00,BRONX,INSIDE,43,25-44,F,18-24,F
292947998,09/07/2024,3:55:00,BRONX,OUTSIDE,46,(null),(null),25-44,M
292877689,09/06/2024,15:58:00,BRONX,OUTSIDE,44,<18,M,25-44,M
292840491,09/05/2024,17:00:00,BRONX,OUTSIDE,48,18-24,M,25-44,M
292840490,09/05/2024,8:55:00,BRONX,OUTSIDE,42,25-44,M,45-64,F
292840490,09/05/2024,8:55:00,BRONX,OUTSIDE,42,25-44,M,65+,M
292776849,09/04/2024,23:05:00,BROOKLYN,INSIDE,73,45-64,M,45-64,M
292760181,09/04/2024,15:15:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292760180,09/04/2024,11:45:00,BRONX,INSIDE,46,(null),(null),25-44,M
292760181,09/04/2024,15:15:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292713243,09/03/2024,13:08:00,BROOKLYN,OUTSIDE,69,<18,M,<18,M
292640929,09/02/2024,1:46:00,BRONX,INSIDE,49,25-44,M,25-44,M
292646237,09/02/2024,7:05:00,BROOKLYN,OUTSIDE,67,25-44,M,25-44,M
292640930,09/02/2024,5:37:00,BRONX,OUTSIDE,42,(null),(null),18-24,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),<18,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),<18,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),45-64,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),65+,F
292658436,09/02/2024,22:40:00,BRONX,OUTSIDE,44,(null),(null),18-24,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),45-64,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),65+,F
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292611807,09/01/2024,18:35:00,STATEN ISLAND,INSIDE,120,25-44,M,45-64,M
292606498,09/01/2024,8:11:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292624273,09/01/2024,23:19:00,BROOKLYN,OUTSIDE,75,45-64,M,25-44,M
292591351,08/31/2024,22:49:00,MANHATTAN,OUTSIDE,7,<18,M,18-24,M
292556668,08/31/2024,0:04:00,MANHATTAN,OUTSIDE,23,18-24,M,25-44,M
292556669,08/31/2024,0:29:00,BROOKLYN,OUTSIDE,71,25-44,M,45-64,M
292564049,08/31/2024,3:57:00,QUEENS,OUTSIDE,114,25-44,M,25-44,M
292550100,08/30/2024,19:36:00,BROOKLYN,OUTSIDE,90,(null),(null),18-24,M
292526705,08/30/2024,4:40:00,BRONX,OUTSIDE,42,25-44,M,25-44,M
292483798,08/29/2024,16:20:00,QUEENS,OUTSIDE,103,(null),(null),25-44,M
292431082,08/28/2024,2:42:00,BRONX,OUTSIDE,48,(null),(null),18-24,M
292391488,08/27/2024,21:00:00,BRONX,INSIDE,40,25-44,M,45-64,M
292252759,08/25/2024,3:56:00,BROOKLYN,OUTSIDE,67,18-24,M,25-44,F
292280208,08/25/2024,14:45:00,BRONX,OUTSIDE,46,25-44,M,18-24,M
292280208,08/25/2024,14:45:00,BRONX,OUTSIDE,46,25-44,F,18-24,M
292280207,08/25/2024,12:42:00,MANHATTAN,OUTSIDE,28,25-44,M,25-44,M
292252758,08/24/2024,16:30:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
292215677,08/24/2024,2:08:00,MANHATTAN,OUTSIDE,34,18-24,M,<18,M
292252758,08/24/2024,16:30:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
292253970,08/24/2024,20:54:00,BROOKLYN,OUTSIDE,83,(null),(null),18-24,M
292252757,08/24/2024,5:23:00,QUEENS,OUTSIDE,103,(null),(null),25-44,M
292341201,08/24/2024,0:30:00,MANHATTAN,OUTSIDE,28,(null),(null),25-44,M
292193191,08/23/2024,15:01:00,BROOKLYN,INSIDE,78,45-64,M,45-64,M
292187350,08/23/2024,0:52:00,BRONX,OUTSIDE,42,(null),(null),<18,M
292193190,08/23/2024,14:36:00,MANHATTAN,OUTSIDE,25,<18,M,25-44,M
292145997,08/22/2024,23:20:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
292138056,08/22/2024,11:10:00,BRONX,OUTSIDE,42,18-24,M,18-24,M
292135683,08/22/2024,15:54:00,BRONX,OUTSIDE,42,(null),(null),25-44,F
292085580,08/21/2024,15:30:00,BROOKLYN,OUTSIDE,81,<18,M,45-64,M
292085581,08/21/2024,19:55:00,BRONX,OUTSIDE,43,(null),(null),45-64,F
292040715,08/21/2024,1:24:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
291957700,08/19/2024,15:44:00,BRONX,OUTSIDE,49,(null),(null),25-44,M
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,25-44,M,25-44,M
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,45-64,M,25-44,M
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,25-44,M,45-64,M
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,45-64,M,45-64,M
291957216,08/19/2024,18:33:00,BRONX,OUTSIDE,46,45-64,M,25-44,M
291911992,08/18/2024,4:25:00,BRONX,OUTSIDE,43,25-44,M,18-24,M
291874401,08/17/2024,11:52:00,BRONX,OUTSIDE,44,18-24,M,25-44,M
291874729,08/17/2024,7:10:00,BROOKLYN,INSIDE,67,25-44,M,25-44,F
291843500,08/17/2024,2:30:00,BRONX,OUTSIDE,43,25-44,M,25-44,M
291799909,08/16/2024,1:19:00,BRONX,OUTSIDE,52,25-44,M,25-44,M
291843499,08/16/2024,21:39:00,BROOKLYN,OUTSIDE,88,(null),(null),25-44,M
291823413,08/16/2024,12:12:00,BROOKLYN,OUTSIDE,79,(null),(null),25-44,M
291799909,08/16/2024,1:19:00,BRONX,OUTSIDE,52,25-44,M,25-44,F
291743693,08/15/2024,0:50:00,MANHATTAN,OUTSIDE,7,45-64,M,45-64,M
291785987,08/15/2024,1:12:00,BRONX,OUTSIDE,44,25-44,M,25-44,M
291716606,08/14/2024,18:50:00,MANHATTAN,OUTSIDE,34,(null),(null),25-44,M
291716607,08/14/2024,23:10:00,BRONX,OUTSIDE,47,25-44,M,25-44,M
291658810,08/13/2024,22:45:00,BROOKLYN,OUTSIDE,73,(null),(null),18-24,M
291658812,08/13/2024,3:20:00,BRONX,OUTSIDE,44,(null),(null),25-44,M
291658811,08/13/2024,20:54:00,BRONX,OUTSIDE,40,25-44,M,25-44,M
291561414,08/12/2024,5:30:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
291593080,08/12/2024,22:13:00,QUEENS,OUTSIDE,101,(null),(null),45-64,M
291593079,08/12/2024,4:17:00,BRONX,OUTSIDE,48,25-44,M,25-44,M
291561414,08/12/2024,5:30:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
291561415,08/12/2024,0:30:00,BRONX,OUTSIDE,47,(null),(null),25-44,M
291593080,08/12/2024,22:13:00,QUEENS,OUTSIDE,101,(null),(null),65+,M
291518690,08/10/2024,18:03:00,BRONX,OUTSIDE,52,25-44,M,45-64,F
291518690,08/10/2024,18:03:00,BRONX,OUTSIDE,52,25-44,M,18-24,M
291476092,08/09/2024,18:00:00,BRONX,INSIDE,42,25-44,M,45-64,M
291477430,08/09/2024,23:20:00,BROOKLYN,OUTSIDE,69,25-44,M,45-64,M
291476093,08/09/2024,20:00:00,BRONX,OUTSIDE,40,(null),(null),25-44,M
291453232,08/09/2024,3:03:00,BRONX,OUTSIDE,42,45-64,M,45-64,F
291397384,08/08/2024,8:50:00,MANHATTAN,OUTSIDE,9,45-64,M,25-44,M
291373428,08/08/2024,3:26:00,MANHATTAN,OUTSIDE,34,25-44,M,25-44,M
291409446,08/08/2024,18:51:00,BROOKLYN,OUTSIDE,73,(null),(null),18-24,M
291416663,08/08/2024,21:00:00,QUEENS,OUTSIDE,101,25-44,M,25-44,M
291353931,08/07/2024,21:48:00,BROOKLYN,OUTSIDE,69,25-44,M,25-44,M
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,<18,M,18-24,M
291354909,08/07/2024,16:20:00,MANHATTAN,OUTSIDE,34,25-44,M,18-24,F
291332909,08/07/2024,7:30:00,BROOKLYN,INSIDE,70,(null),(null),25-44,M
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,<18,M,25-44,M
291354910,08/07/2024,21:20:00,QUEENS,INSIDE,104,(null),(null),18-24,M
291354909,08/07/2024,16:20:00,MANHATTAN,OUTSIDE,34,25-44,M,25-44,M
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,<18,M,25-44,M
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,<18,M,25-44,M
291286546,08/06/2024,15:13:00,BROOKLYN,OUTSIDE,75,25-44,M,25-44,M
291219759,08/05/2024,22:40:00,QUEENS,INSIDE,102,25-44,M,25-44,M
291213201,08/05/2024,18:20:00,BRONX,OUTSIDE,40,25-44,M,25-44,M
291163266,08/04/2024,15:41:00,MANHATTAN,OUTSIDE,23,18-24,M,18-24,M
291151313,08/04/2024,2:15:00,BROOKLYN,INSIDE,71,(null),(null),25-44,M
291151314,08/04/2024,8:50:00,BRONX,OUTSIDE,44,18-24,M,18-24,M
291166205,08/04/2024,22:15:00,BRONX,OUTSIDE,40,(null),(null),18-24,M
291151315,08/03/2024,3:30:00,QUEENS,OUTSIDE,115,(null),(null),25-44,M
291151312,08/02/2024,18:25:00,BRONX,OUTSIDE,46,<18,M,45-64,M
291073925,08/02/2024,5:15:00,BRONX,OUTSIDE,46,25-44,M,65+,M
291073925,08/02/2024,5:15:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
291035922,08/01/2024,17:23:00,BRONX,OUTSIDE,40,(null),(null),25-44,M
291035923,08/01/2024,16:20:00,MANHATTAN,OUTSIDE,5,18-24,M,UNKNOWN,M
291035717,08/01/2024,23:12:00,BROOKLYN,OUTSIDE,73,(null),(null),18-24,M
292398443,07/31/2024,4:55:00,STATEN ISLAND,INSIDE,121,25-44,M,25-44,M
290852778,07/30/2024,0:20:00,BROOKLYN,OUTSIDE,70,(null),(null),18-24,M
290852779,07/30/2024,1:20:00,BROOKLYN,OUTSIDE,77,25-44,M,25-44,F
290913129,07/30/2024,3:10:00,MANHATTAN,OUTSIDE,23,25-44,M,18-24,M
290856078,07/30/2024,1:08:00,BROOKLYN,OUTSIDE,73,(null),(null),25-44,M
290856078,07/30/2024,1:08:00,BROOKLYN,OUTSIDE,73,(null),(null),45-64,M
290838570,07/29/2024,3:20:00,MANHATTAN,OUTSIDE,25,(null),(null),25-44,M
290844672,07/29/2024,19:31:00,BRONX,OUTSIDE,42,25-44,M,25-44,F
290838570,07/29/2024,3:20:00,MANHATTAN,OUTSIDE,25,(null),(null),25-44,F
290838570,07/29/2024,3:20:00,MANHATTAN,OUTSIDE,25,(null),(null),25-44,M
290844671,07/29/2024,15:35:00,BROOKLYN,OUTSIDE,71,<18,M,25-44,M
290838569,07/29/2024,19:25:00,BRONX,OUTSIDE,48,(null),(null),25-44,M
290838570,07/29/2024,3:20:00,MANHATTAN,OUTSIDE,25,(null),(null),25-44,F
290844671,07/29/2024,15:35:00,BROOKLYN,OUTSIDE,71,<18,M,<18,M
290844672,07/29/2024,19:31:00,BRONX,OUTSIDE,42,25-44,M,25-44,F
290844671,07/29/2024,15:35:00,BROOKLYN,OUTSIDE,71,<18,M,18-24,M
290794420,07/28/2024,23:30:00,MANHATTAN,OUTSIDE,24,(null),(null),25-44,M
290794419,07/28/2024,20:55:00,BROOKLYN,OUTSIDE,75,(null),(null),25-44,M
290772745,07/27/2024,21:20:00,BRONX,OUTSIDE,42,18-24,M,25-44,F
290768677,07/27/2024,22:50:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
290768676,07/27/2024,21:17:00,BROOKLYN,OUTSIDE,71,(null),(null),18-24,M
290733180,07/27/2024,2:35:00,BRONX,OUTSIDE,48,25-44,M,18-24,F
290733180,07/27/2024,2:35:00,BRONX,OUTSIDE,48,25-44,M,25-44,M
290772745,07/27/2024,21:20:00,BRONX,OUTSIDE,42,18-24,M,18-24,F
290768677,07/27/2024,22:50:00,BROOKLYN,OUTSIDE,77,(null),(null),18-24,F
290781287,07/26/2024,16:50:00,BRONX,OUTSIDE,46,(null),(null),65+,M
290710052,07/26/2024,5:00:00,QUEENS,INSIDE,105,<18,M,18-24,M
290767264,07/26/2024,8:45:00,MANHATTAN,OUTSIDE,19,65+,F,45-64,F
290730388,07/26/2024,20:38:00,BRONX,INSIDE,49,18-24,M,25-44,M
290672900,07/25/2024,18:50:00,QUEENS,OUTSIDE,111,18-24,M,25-44,M
290629775,07/25/2024,6:05:00,BRONX,OUTSIDE,52,25-44,M,25-44,M
290609664,07/24/2024,23:59:00,BROOKLYN,OUTSIDE,77,(null),(null),18-24,M
290609663,07/24/2024,20:28:00,MANHATTAN,OUTSIDE,25,<18,M,25-44,M
290495145,07/23/2024,2:50:00,BRONX,OUTSIDE,48,(null),(null),25-44,M
290471573,07/22/2024,22:40:00,BRONX,OUTSIDE,40,<18,M,25-44,M
290471572,07/22/2024,15:28:00,BRONX,OUTSIDE,40,18-24,M,18-24,M
290471572,07/22/2024,15:28:00,BRONX,OUTSIDE,40,18-24,M,65+,M
290471573,07/22/2024,22:40:00,BRONX,OUTSIDE,40,<18,M,65+,F
290471572,07/22/2024,15:28:00,BRONX,OUTSIDE,40,18-24,M,25-44,M
290471571,07/22/2024,20:34:00,BRONX,OUTSIDE,43,25-44,M,25-44,M
290416009,07/21/2024,16:13:00,BRONX,INSIDE,43,25-44,M,45-64,M
290420710,07/21/2024,22:51:00,BROOKLYN,OUTSIDE,88,25-44,M,18-24,M
290416010,07/21/2024,18:15:00,BRONX,OUTSIDE,44,<18,M,25-44,M
290384322,07/21/2024,0:22:00,BRONX,OUTSIDE,46,45-64,M,45-64,M
290420709,07/21/2024,22:44:00,BROOKLYN,OUTSIDE,88,18-24,M,25-44,M
290416010,07/21/2024,18:15:00,BRONX,OUTSIDE,44,<18,M,25-44,M
290420710,07/21/2024,22:51:00,BROOKLYN,OUTSIDE,88,25-44,M,45-64,M
290376195,07/19/2024,23:31:00,BRONX,OUTSIDE,44,(null),(null),18-24,M
290386894,07/19/2024,22:35:00,BRONX,INSIDE,40,(null),(null),25-44,F
290386895,07/19/2024,19:42:00,BROOKLYN,OUTSIDE,75,(null),(null),25-44,M
290384323,07/18/2024,23:47:00,MANHATTAN,OUTSIDE,32,(null),(null),18-24,M
290384324,07/18/2024,22:03:00,BRONX,OUTSIDE,43,(null),(null),25-44,M
290384324,07/18/2024,22:03:00,BRONX,OUTSIDE,43,(null),(null),18-24,F
290139296,07/16/2024,0:18:00,BRONX,OUTSIDE,44,(null),(null),<18,M
290195693,07/16/2024,18:36:00,QUEENS,OUTSIDE,105,(null),(null),18-24,M
290128856,07/15/2024,20:35:00,BRONX,OUTSIDE,48,(null),(null),25-44,M
290128855,07/15/2024,18:50:00,STATEN ISLAND,OUTSIDE,121,25-44,M,25-44,M
290100029,07/15/2024,0:01:00,BROOKLYN,OUTSIDE,88,18-24,M,25-44,M
290100029,07/15/2024,0:01:00,BROOKLYN,OUTSIDE,88,18-24,M,25-44,F
290100030,07/15/2024,0:47:00,BRONX,OUTSIDE,49,25-44,M,25-44,M
290128857,07/15/2024,19:36:00,BROOKLYN,OUTSIDE,79,18-24,M,25-44,M
290128858,07/15/2024,8:45:00,BRONX,INSIDE,46,(null),(null),45-64,F
290080376,07/14/2024,20:16:00,BRONX,OUTSIDE,41,<18,M,<18,M
290067194,07/14/2024,6:01:00,BROOKLYN,OUTSIDE,67,25-44,M,45-64,M
290080377,07/14/2024,23:25:00,BROOKLYN,OUTSIDE,69,45-64,M,25-44,M
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,45-64,M,25-44,M
290044057,07/13/2024,18:26:00,BROOKLYN,OUTSIDE,79,18-24,M,25-44,M
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,45-64,M,25-44,M
290012970,07/13/2024,0:28:00,BROOKLYN,OUTSIDE,73,(null),(null),25-44,M
290044415,07/13/2024,1:00:00,MANHATTAN,OUTSIDE,32,25-44,M,18-24,M
290068385,07/13/2024,23:45:00,BROOKLYN,OUTSIDE,81,(null),(null),18-24,M
290044416,07/13/2024,4:30:00,BRONX,OUTSIDE,42,(null),(null),25-44,M
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,45-64,M,25-44,F
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,45-64,M,25-44,F
290044057,07/13/2024,18:26:00,BROOKLYN,OUTSIDE,79,25-44,M,25-44,M
290012969,07/13/2024,0:05:00,BROOKLYN,OUTSIDE,75,45-64,M,45-64,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,25-44,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,65+,M
290044413,07/12/2024,2:29:00,BROOKLYN,INSIDE,61,(null),(null),25-44,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,25-44,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,25-44,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,65+,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,65+,M
290044413,07/12/2024,2:29:00,BROOKLYN,INSIDE,61,(null),(null),18-24,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,65+,M
290044411,07/12/2024,0:16:00,BROOKLYN,OUTSIDE,77,25-44,M,18-24,M
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,45-64,M,25-44,M
289909177,07/11/2024,1:06:00,BROOKLYN,OUTSIDE,83,(null),(null),25-44,F
289909178,07/11/2024,4:40:00,BROOKLYN,OUTSIDE,67,(null),(null),25-44,M
289948011,07/11/2024,17:48:00,BRONX,OUTSIDE,40,<18,M,18-24,M
289881880,07/10/2024,3:59:00,BROOKLYN,OUTSIDE,75,25-44,M,25-44,M
289881882,07/10/2024,21:30:00,BROOKLYN,OUTSIDE,77,(null),(null),25-44,M
289881881,07/10/2024,5:30:00,BRONX,OUTSIDE,42,(null),(null),25-44,M
289889954,07/10/2024,22:30:00,BROOKLYN,OUTSIDE,90,18-24,M,18-24,M
289881881,07/10/2024,5:30:00,BRONX,OUTSIDE,42,(null),(null),25-44,F
289768089,07/09/2024,2:55:00,BRONX,OUTSIDE,46,(null),(null),18-24,M
289747221,07/08/2024,17:30:00,BROOKLYN,OUTSIDE,70,18-24,M,45-64,M
289747222,07/08/2024,15:38:00,BROOKLYN,OUTSIDE,88,25-44,M,18-24,M
289747221,07/08/2024,17:30:00,BROOKLYN,OUTSIDE,70,18-24,M,25-44,M
289703525,07/07/2024,23:30:00,BROOKLYN,OUTSIDE,94,(null),(null),18-24,M
289681351,07/07/2024,4:09:00,BRONX,OUTSIDE,52,18-24,M,25-44,M
289679504,07/06/2024,22:00:00,QUEENS,OUTSIDE,101,45-64,M,25-44,M
289679503,07/06/2024,21:46:00,BRONX,INSIDE,49,18-24,M,<18,M
289679503,07/06/2024,21:46:00,BRONX,INSIDE,49,18-24,M,<18,M
289703524,07/05/2024,16:53:00,MANHATTAN,OUTSIDE,13,45-64,M,25-44,F
289625849,07/05/2024,22:45:00,BRONX,OUTSIDE,46,45-64,M,25-44,M
289598492,07/05/2024,3:19:00,BRONX,OUTSIDE,48,(null),(null),25-44,M
289573437,07/04/2024,22:15:00,BRONX,OUTSIDE,49,(null),(null),25-44,F
289549274,07/04/2024,1:20:00,BRONX,OUTSIDE,48,25-44,M,25-44,M
289573434,07/04/2024,21:50:00,BRONX,INSIDE,50,(null),(null),45-64,M
289551234,07/04/2024,3:00:00,QUEENS,OUTSIDE,105,(null),(null),25-44,M
289549275,07/04/2024,1:30:00,QUEENS,OUTSIDE,110,(null),(null),25-44,M
289551233,07/04/2024,3:00:00,QUEENS,OUTSIDE,105,(null),(null),45-64,M
289573435,07/04/2024,14:00:00,BROOKLYN,OUTSIDE,70,25-44,M,18-24,M
289573436,07/04/2024,6:02:00,QUEENS,OUTSIDE,113,(null),(null),25-44,M
289527845,07/03/2024,21:40:00,BRONX,OUTSIDE,46,25-44,M,25-44,M
289536087,07/03/2024,22:38:00,BROOKLYN,INSIDE,81,25-44,M,25-44,M
289486889,07/03/2024,1:29:00,QUEENS,OUTSIDE,101,(null),(null),18-24,M
289486888,07/03/2024,1:18:00,BRONX,OUTSIDE,46,(null),(null),18-24,M
289469889,07/02/2024,19:45:00,BRONX,OUTSIDE,52,(null),(null),25-44,M
289470364,07/02/2024,13:30:00,MANHATTAN,OUTSIDE,28,18-24,M,25-44,M
289469888,07/02/2024,22:40:00,BRONX,OUTSIDE,46,(null),(null),<18,M
289374958,07/01/2024,1:50:00,MANHATTAN,OUTSIDE,6,(null),(null),18-24,M
289349456,06/30/2024,21:00:00,BROOKLYN,INSIDE,75,25-44,M,18-24,M
289349077,06/30/2024,6:00:00,BRONX,OUTSIDE,40,(null),(null),18-24,M
289349079,06/29/2024,2:00:00,BRONX,OUTSIDE,44,(null),(null),18-24,M
289349078,06/29/2024,22:58:00,MANHATTAN,OUTSIDE,34,(null),(null),25-44,M
289349079,06/29/2024,2:00:00,BRONX,OUTSIDE,44,(null),(null),25-44,M
289349080,06/29/2024,4:20:00,BRONX,OUTSIDE,44,(null),(null),18-24,M
289287083,06/28/2024,20:55:00,QUEENS,OUTSIDE,107,(null),(null),18-24,F
289263541,06/28/2024,4:56:00,BRONX,OUTSIDE,45,(null),(null),18-24,F
289356291,06/28/2024,22:25:00,BROOKLYN,OUTSIDE,81,(null),(null),25-44,M
